Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=0.75, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.445411  	2355.89 	3582.48 	8781.88 	-3828.39	-5412.9 	-11797.6	183.373	202.472	221.407   	-576640.  	-861630.  	-2.0573e6 
0.453255  	2289.88 	3481.09 	8529.69 	-3622.05	-5118.05	-11142.8	167.499	181.61 	182.059   	-559275.  	-835539.  	-1.99448e6
0.461112  	2232.53 	3392.45 	8307.23 	-3420.92	-4830.58	-10504.4	147.179	154.218	127.541   	-535751.  	-800491.  	-1.91117e6
0.468978  	2174.72 	3303.26 	8084.   	-3252.99	-4591.31	-9975.72	130.14 	131.545	83.6143   	-519388.  	-775874.  	-1.85178e6
0.476851  	2111.36 	3206.17 	7843.31 	-3140.97	-4433.18	-9632.08	120.708	119.866	64.5706   	-498499.  	-744720.  	-1.77761e6
0.484731  	2042.18 	3100.83 	7584.65 	-3069.89	-4334.39	-9423.37	118.826	119.071	70.0643   	-480393.  	-717616.  	-1.71272e6
0.492614  	1972.03 	2994.37 	7324.44 	-3012.74	-4255.62	-9259.52	120.986	124.042	88.3227   	-465756.  	-695603.  	-1.65963e6
0.5005    	1904.46 	2891.95 	7074.51 	-2948.27	-4165.93	-9069.74	122.799	128.397	104.748   	-452681.  	-675929.  	-1.61216e6
0.508386  	1844.52 	2800.85 	6851.37 	-2860.69	-4042.38	-8801.55	120.884	127.231	108.178   	-435396.  	-650145.  	-1.55075e6
0.516269  	1791.4  	2719.86 	6652.09 	-2754.91	-3892.2 	-8471.79	115.005	120.223	97.9528   	-421081.  	-628697.  	-1.49933e6
0.524149  	1744.62 	2648.24 	6474.81 	-2643.89	-3734.26	-8123.84	106.573	109.441	78.8654   	-406387.  	-606725.  	-1.4468e6 
0.532022  	1699.75 	2579.53 	6304.64 	-2538.65	-3584.61	-7794.37	98.2156	98.7147	59.7067   	-394996.  	-589586.  	-1.40545e6
