5.700000e+01 7.667757e-08 6.111821e-08 3.503270e-08 8.296251e-07 1.662310e-08 1.127370e-08 9.102353e-09 1.600442e-07 1.673485e-07 8.791894e-08 2.768125e-07 5.563824e-09 5.232681e-09 5.003669e-09
5.800000e+01 7.673740e-08 6.131156e-08 3.510613e-08 8.296678e-07 1.662389e-08 1.128166e-08 9.110617e-09 1.600985e-07 1.676562e-07 8.801501e-08 2.768445e-07 5.564994e-09 5.234056e-09 5.005089e-09
5.900000e+01 7.679807e-08 6.150891e-08 3.518096e-08 8.297124e-07 1.662471e-08 1.128975e-08 9.119027e-09 1.601536e-07 1.679698e-07 8.811289e-08 2.768771e-07 5.566185e-09 5.235456e-09 5.006534e-09
6.000000e+01 7.685956e-08 6.171030e-08 3.525721e-08 8.297586e-07 1.662557e-08 1.129799e-08 9.127581e-09 1.602095e-07 1.682895e-07 8.821259e-08 2.769104e-07 5.567398e-09 5.236881e-09 5.008005e-09
6.100000e+01 7.692189e-08 6.191575e-08 3.533486e-08 8.298064e-07 1.662647e-08 1.130637e-08 9.136280e-09 1.602661e-07 1.686152e-07 8.831410e-08 2.769444e-07 5.568632e-09 5.238330e-09 5.009501e-09
6.200000e+01 7.698504e-08 6.212530e-08 3.541395e-08 8.298558e-07 1.662741e-08 1.131489e-08 9.145123e-09 1.603234e-07 1.689469e-07 8.841741e-08 2.769790e-07 5.569887e-09 5.239804e-09 5.011022e-09
6.300000e+01 7.704902e-08 6.233899e-08 3.549445e-08 8.299067e-07 1.662838e-08 1.132354e-08 9.154109e-09 1.603814e-07 1.692847e-07 8.852252e-08 2.770142e-07 5.571163e-09 5.241302e-09 5.012569e-09
6.400000e+01 7.711381e-08 6.255685e-08 3.557640e-08 8.299590e-07 1.662939e-08 1.133234e-08 9.163237e-09 1.604401e-07 1.696286e-07 8.862944e-08 2.770501e-07 5.572460e-09 5.242825e-09 5.014140e-09
6.500000e+01 7.717944e-08 6.277892e-08 3.565978e-08 8.300128e-07 1.663043e-08 1.134127e-08 9.172508e-09 1.604996e-07 1.699786e-07 8.873815e-08 2.770866e-07 5.573778e-09 5.244371e-09 5.015736e-09
6.600000e+01 7.724586e-08 6.300525e-08 3.574461e-08 8.300680e-07 1.663151e-08 1.135034e-08 9.181920e-09 1.605597e-07 1.703347e-07 8.884867e-08 2.771238e-07 5.575116e-09 5.245942e-09 5.017357e-09
6.700000e+01 7.731311e-08 6.323586e-08 3.583089e-08 8.301245e-07 1.663262e-08 1.135954e-08 9.191473e-09 1.606205e-07 1.706969e-07 8.896098e-08 2.771615e-07 5.576475e-09 5.247536e-09 5.019002e-09
6.800000e+01 7.738115e-08 6.347080e-08 3.591864e-08 8.301823e-07 1.663376e-08 1.136888e-08 9.201167e-09 1.606820e-07 1.710653e-07 8.907508e-08 2.771999e-07 5.577854e-09 5.249154e-09 5.020671e-09
6.900000e+01 7.745002e-08 6.371012e-08 3.600784e-08 8.302414e-07 1.663494e-08 1.137835e-08 9.211000e-09 1.607442e-07 1.714398e-07 8.919098e-08 2.772389e-07 5.579253e-09 5.250795e-09 5.022365e-09
7.000000e+01 7.751968e-08 6.395385e-08 3.609853e-08 8.303017e-07 1.663614e-08 1.138796e-08 9.220974e-09 1.608070e-07 1.718206e-07 8.930868e-08 2.772786e-07 5.580673e-09 5.252460e-09 5.024083e-09
7.100000e+01 7.759015e-08 6.420203e-08 3.619069e-08 8.303633e-07 1.663738e-08 1.139770e-08 9.231086e-09 1.608705e-07 1.722076e-07 8.942817e-08 2.773188e-07 5.582113e-09 5.254148e-09 5.025826e-09
7.200000e+01 7.766141e-08 6.445471e-08 3.628434e-08 8.304260e-07 1.663865e-08 1.140757e-08 9.241337e-09 1.609347e-07 1.726009e-07 8.954945e-08 2.773596e-07 5.583572e-09 5.255860e-09 5.027592e-09
7.300000e+01 7.773348e-08 6.471193e-08 3.637948e-08 8.304898e-07 1.663996e-08 1.141757e-08 9.251726e-09 1.609995e-07 1.730004e-07 8.967253e-08 2.774011e-07 5.585052e-09 5.257594e-09 5.029382e-09
7.400000e+01 7.780633e-08 6.497375e-08 3.647613e-08 8.305548e-07 1.664129e-08 1.142770e-08 9.262252e-09 1.610649e-07 1.734063e-07 8.979740e-08 2.774431e-07 5.586551e-09 5.259352e-09 5.031196e-09
7.500000e+01 7.787999e-08 6.524020e-08 3.657428e-08 8.306209e-07 1.664265e-08 1.143796e-08 9.272916e-09 1.611310e-07 1.738185e-07 8.992406e-08 2.774858e-07 5.588071e-09 5.261133e-09 5.033034e-09
7.600000e+01 7.795443e-08 6.551133e-08 3.667395e-08 8.306881e-07 1.664404e-08 1.144835e-08 9.283717e-09 1.611978e-07 1.742371e-07 9.005253e-08 2.775290e-07 5.589610e-09 5.262936e-09 5.034895e-09
7.700000e+01 7.802967e-08 6.578720e-08 3.677515e-08 8.307563e-07 1.664547e-08 1.145886e-08 9.294654e-09 1.612651e-07 1.746620e-07 9.018278e-08 2.775729e-07 5.591168e-09 5.264763e-09 5.036780e-09
7.800000e+01 7.810568e-08 6.606785e-08 3.687787e-08 8.308256e-07 1.664692e-08 1.146951e-08 9.305726e-09 1.613331e-07 1.750934e-07 9.031484e-08 2.776173e-07 5.592747e-09 5.266612e-09 5.038688e-09
7.900000e+01 7.818248e-08 6.635332e-08 3.698214e-08 8.308958e-07 1.664840e-08 1.148028e-08 9.316934e-09 1.614017e-07 1.755312e-07 9.044869e-08 2.776623e-07 5.594345e-09 5.268484e-09 5.040620e-09
8.000000e+01 7.826006e-08 6.664369e-08 3.708795e-08 8.309671e-07 1.664991e-08 1.149117e-08 9.328277e-09 1.614710e-07 1.759755e-07 9.058434e-08 2.777080e-07 5.595962e-09 5.270378e-09 5.042575e-09
8.100000e+01 7.833842e-08 6.693898e-08 3.719532e-08 8.310393e-07 1.665145e-08 1.150219e-08 9.339754e-09 1.615409e-07 1.764263e-07 9.072178e-08 2.777542e-07 5.597599e-09 5.272294e-09 5.044553e-09
8.200000e+01 7.841756e-08 6.723927e-08 3.730426e-08 8.311125e-07 1.665302e-08 1.151334e-08 9.351365e-09 1.616113e-07 1.768837e-07 9.086103e-08 2.778009e-07 5.599255e-09 5.274234e-09 5.046554e-09
8.300000e+01 7.849747e-08 6.754460e-08 3.741476e-08 8.311866e-07 1.665461e-08 1.152461e-08 9.363109e-09 1.616824e-07 1.773476e-07 9.100208e-08 2.778483e-07 5.600930e-09 5.276195e-09 5.048579e-09
8.400000e+01 7.857814e-08 6.785503e-08 3.752685e-08 8.312616e-07 1.665624e-08 1.153600e-08 9.374987e-09 1.617541e-07 1.778182e-07 9.114493e-08 2.778963e-07 5.602625e-09 5.278179e-09 5.050626e-09
