Derivatives of the galaxy P(k) at mu=0.0,0.5,1.0 and at z=1.0, with bias b=1.0 
omega_c = 0.11923, omega_b =  0.02247, h = 0.677, m_nu = 0.06 eV. Other parameters: A_s = 2.10732*10^-9, n_s = 0.96824,
k | dP_gg / d theta, mu=0 |  dP_gg / d theta, mu = 0.5 | dP_gg / d theta, mu = 1.0 | x4 
0.429766  	2936.12 	4437.73 	9426.66 	-3668.96	-5170.01	-12554.7	14.9154 	-47.2654	201.714	-6251.46	-9356.29	-23746. 
0.437581  	2830.3  	4281.21 	9118.11 	-3593.1 	-5061.99	-12257. 	23.9931 	-32.9804	213.68 	-6001.55	-8981.28	-22786. 
0.445411  	2734.5  	4136.52 	8813.01 	-3450.13	-4859.49	-11768.4	24.1785 	-30.4795	208.443	-5813.61	-8698.55	-22057.5
0.453255  	2648.34 	4003.28 	8514.16 	-3263.54	-4595.76	-11157.9	16.6524 	-38.1827	187.735	-5647.16	-8449.98	-21428.9
0.461112  	2568.43 	3878.31 	8226.95 	-3084.94	-4344.57	-10583.9	5.90579 	-50.1856	160.743	-5417.11	-8109.94	-20599. 
0.468978  	2490.38 	3756.9  	7952.43 	-2937.25	-4137.52	-10106.9	-2.60512	-59.2344	138.909	-5261.38	-7877.35	-20011.2
0.476851  	2412.52 	3637.72 	7694.13 	-2839.69	-4001.39	-9780.18	-5.97184	-61.6609	127.102	-5051.84	-7565.36	-19233.9
0.484731  	2334.79 	3520.89 	7453.58 	-2777.49	-3914.74	-9555.9 	-4.12697	-57.3899	125.935	-4866.01	-7285.94	-18519.7
0.492614  	2258.92 	3407.71 	7224.71 	-2725.93	-3842.39	-9359.43	0.346032	-49.7783	130.214	-4714.41	-7055.99	-17917.2
0.5005    	2186.11 	3299.25 	7005.34 	-2666.91	-3759.13	-9140.33	4.54957 	-42.5957	134.274	-4579.35	-6850.96	-17377.6
0.508386  	2118.23 	3197.06 	6791.85 	-2586.9 	-3646.  	-8860.26	5.69339 	-39.5314	132.746	-4401.34	-6584.56	-16706.6
